Name,Price,Link
GGG0018 Video Game Cartridge Dust Cover 6 Pack: for Super Nintendo Games (SNES Protector Sleeve Cover or Case),11.49,https://www.amazon.com/GGG0018-Video-Game-Cartridge-Dust-Cover/dp/B003Y7RB76/ref=sr_1_70?keywords=super+nintendo&qid=1666557600&qu=eyJxc2MiOiI1LjIxIiwicXNhIjoiNC45OCIsInFzcCI6IjQuNTMifQ%3D%3D&sr=8-70
"SNES Power Cord, NES Power Cord, AC Power Supply Compatible with Super Nintendo/SNES/NES/Genesis1",11.99,https://www.amazon.com/Power-Supply-Compatible-Nintendo-Genesis1/dp/B0B693DSC9/ref=sr_1_64?keywords=super+nintendo&qid=1666557593&qu=eyJxc2MiOiI1LjIxIiwicXNhIjoiNC45OCIsInFzcCI6IjQuNTMifQ%3D%3D&sr=8-64
Restored SNES Super Nintendo Console Recapped + New Voltage Regulator,12.5,https://www.ebay.com/itm/374310716602?hash=item5726a844ba:g:7WAAAOSwHOpjSqgC&amdata=enc%3AAQAHAAAAoKeLDDrPhmqeuEC8AhVZvvZCcz%2F8OjdFCNiRvFOTDMbun64F9G1lJQNhXS5Kh8pWq8DQJhNdanon9wNcJ0dsBmN%2FppRxDVIpAquUWLxHWqzRq334qXCD0AYW1P6qBpsGqW7JFvXVGU%2BZWGksNfZvu9CcESK8CeDtUwGMD6IqYY9vPSAuSz5sLpRMJTlJkIm5vqnJ0IJ6nCmwTWDKM3vMzD8%3D%7Ctkp%3ABk9SR_zPn-mAYQ
"NES Classic Controller Extension Cable 3M / 10ft (2-Pack), i-Kawachi SNES Extension Power Cord for Super Nintendo SNES Classic Edition Controller (2017) and Mini NES Classic Edition (2016)",12.99,https://www.amazon.com/Classic-Controller-Extension-i-Kawachi-Nintendo/dp/B07114C4TL/ref=sr_1_80?keywords=super+nintendo&qid=1666557600&qu=eyJxc2MiOiI1LjIxIiwicXNhIjoiNC45OCIsInFzcCI6IjQuNTMifQ%3D%3D&sr=8-80
"NES Classic Controller Extension Cable 3M / 10ft (2-Pack), i-Kawachi SNES Extension Power Cord for Super Nintendo SNES Classic Edition Controller (2017) and Mini NES Classic Edition (2016)",12.99,https://www.amazon.com/Classic-Controller-Extension-i-Kawachi-Nintendo/dp/B07114C4TL/ref=sr_1_84?keywords=super+nintendo&qid=1666557606&qu=eyJxc2MiOiI1LjIxIiwicXNhIjoiNC45OCIsInFzcCI6IjQuNTMifQ%3D%3D&sr=8-84
Not a Hero Super Snazzy Edition - Nintendo Switch [Digital],12.99,https://bestbuy.com/site/not-a-hero-super-snazzy-edition-nintendo-switch-digital/6291629.p?skuId=6291629
"Jazwares - Pokémon 8"" Plush - Styles May Vary",12.99,https://bestbuy.com/site/jazwares-pokemon-8-plush-styles-may-vary/6455143.p?skuId=6455143
AC Power Adapter Supply + N64 Audio Video AV Cable For Super Nintendo NES SNES Genesis 1 Accessories,13.99,https://www.amazon.com/Adapter-Super-Nintendo-NES-Genesis-Accessories/dp/B09K7K22S1/ref=sr_1_34?keywords=super+nintendo&qid=1666557580&qu=eyJxc2MiOiI1LjIxIiwicXNhIjoiNC45OCIsInFzcCI6IjQuNTMifQ%3D%3D&sr=8-34
"2-Pack Replacement SNES Controller Super Controllers, Game Controller Gamepad for SNES Original Super Entertainment System",13.99,https://www.amazon.com/Replacement-Controller-Original-Nintendo-Entertainment/dp/B07VJL4XJ1/ref=sr_1_127?keywords=super+nintendo&qid=1666557619&qu=eyJxc2MiOiI1LjIxIiwicXNhIjoiNC45OCIsInFzcCI6IjQuNTMifQ%3D%3D&sr=8-127
Clear Acrylic Stand Compatible with New Nintendo Game & Watch Handheld Portable Game Console - Super Mario Bros - Legend of Zelda - Display Holder Stand,13.99,https://www.amazon.com/Acrylic-Compatible-Nintendo-Handheld-Portable/dp/B0B1VDKMHW/ref=sr_1_145?keywords=super+nintendo&qid=1666557625&qu=eyJxc2MiOiI1LjIxIiwicXNhIjoiNC45OCIsInFzcCI6IjQuNTMifQ%3D%3D&sr=8-145
Lego Batman 2: DC Super Heroes - Nintendo Ds (Used) CO Cartridge only,14.88,https://www.walmart.com/ip/Lego-Batman-2-DC-Super-Heroes-Nintendo-Ds-Used-CO-Cartridge-only/497216065?fulfillmentIntent=Shipping
Gamerz Tek ZED-2 16-Bit Game System with 3 Super Nintendo SNES Game Cartridges,14.95,https://www.ebay.com/itm/285009230580?hash=item425bdfbaf4:g:2TIAAOSw7lpjUX7d&amdata=enc%3AAQAHAAAAoEsYeGX5Jtrf94n61c0A29KUWEvu4XJnu1coNSTBNTTkQ5JQiddrHGa9h%2F50wUBkBns9CdTnMcQB1K456recM4FE5BDfhRlCGdUxKc01CUZzHgi3pr3bJRxumSoUMuq7BszHbjFSOj6nj8S9BbSfl2w0aeGd1zu%2FAwPr1GdpJpU7x%2FJ%2Bb06ch%2Bgq8I2uyGZpjxgy0SBdnnu2VYH34xY7xZI%3D%7Ctkp%3ABk9SR-SPoemAYQ
Super NINTENDO SNES Midway Arcade's Greatest Hits Atari Collection 1 Cart Only,14.95,https://www.ebay.com/itm/275508171489?hash=item40259112e1:g:RSkAAOSw8XZjUfiL&amdata=enc%3AAQAHAAAAoIaQw1LfKNKcsa%2FrnAKbWMVzhJGooxy5kFCzjL9gAMAcmPDHyCbEzJB4YVQcIpFESPlxMUkISQ18iwsW6W5%2BmUXXdGVx2GSbO0eWTAEd17bjpPfHREENpQjfHq4KFOSQjyjr74njeyH%2BZeIcqoKaVOpBkCbBA9Iif5UIh5m3KwQwUhe1%2F2u5ZVWeSM%2F0E1rmPhCVtxVN8PIqxom6p0QrR38%3D%7Ctkp%3ABk9SR4ThpemAYQ
"2 Packs Replacement Controller Gamepad for SNES, Game Controller for Original Super Nintendo Game Entertainment System",14.99,https://www.amazon.com/Replacement-Controller-Original-Nintendo-Entertainment/dp/B088BKH6KM/ref=sr_1_31?keywords=super+nintendo&qid=1666557580&qu=eyJxc2MiOiI1LjIxIiwicXNhIjoiNC45OCIsInFzcCI6IjQuNTMifQ%3D%3D&sr=8-31
"SNES Power Supply and AV Cable, AC Power Cord and Audio Video RCA AV Cable Compatible with Super Nintendo, SNES Power Adapter & AV Cord Bundle Set",14.99,https://www.amazon.com/Supply-Compatible-Nintendo-Adapter-Bundle/dp/B0B1WKP91N/ref=sr_1_38?keywords=super+nintendo&qid=1666557587&qu=eyJxc2MiOiI1LjIxIiwicXNhIjoiNC45OCIsInFzcCI6IjQuNTMifQ%3D%3D&sr=8-38
AC Power Supply + Audio Video RCA AV Cable Adapter Cord To External TV Screen Monitor For Super Nintendo SNES Nes Genesis 1 Systems Game Console Bundle Set,14.99,https://www.amazon.com/Adapter-External-Monitor-Nintendo-Genesis-Systems/dp/B095XP1B5S/ref=sr_1_57?keywords=super+nintendo&qid=1666557593&qu=eyJxc2MiOiI1LjIxIiwicXNhIjoiNC45OCIsInFzcCI6IjQuNTMifQ%3D%3D&sr=8-57
"2 Packs Replacement Controller Gamepad for SNES, Game Controller Compatible with Original Super Nintendo Game Entertainment System",14.99,https://www.amazon.com/Replacement-Controller-Compatible-Original-Entertainment/dp/B086M9Q5CP/ref=sr_1_65?keywords=super+nintendo&qid=1666557593&qu=eyJxc2MiOiI1LjIxIiwicXNhIjoiNC45OCIsInFzcCI6IjQuNTMifQ%3D%3D&sr=8-65
"Blaster Master Zero 3 Standard Edition - Nintendo Switch, Nintendo Switch Lite [Digital]",14.99,https://bestbuy.com/site/blaster-master-zero-3-standard-edition-nintendo-switch-nintendo-switch-lite-digital/6474034.p?skuId=6474034
Monkey Barrels - Nintendo Switch,14.99,https://bestbuy.com/site/monkey-barrels-nintendo-switch/6441093.p?skuId=6441093
Pure Pool - Nintendo Switch,14.99,https://bestbuy.com/site/pure-pool-nintendo-switch/6460633.p?skuId=6460633
Mutant Mudds Collection - Nintendo Switch [Digital],14.99,https://bestbuy.com/site/mutant-mudds-collection-nintendo-switch-digital/6245102.p?skuId=6245102
"Super Nintendo Entertainment System, SNES.For Parts,Repairs -selling As Is- DESC",15.0,https://www.ebay.com/itm/354346239895?hash=item5280ae8797:g:n2AAAOSwLXJjUd80&amdata=enc%3AAQAHAAAAoOV%2BsRKW%2B8EYyO56IHmiLgPKeB09q8iZGhUPk9qfeAB5I%2Fky2f1eJJSsmVVUZJU6q7EJO4aTV1E1V0vGa3j8LKJbgZXcoxOay9ZGPRiQTsYix8weBt9nBr0TQfocevM6CUncRXzUObdDL3lUAqcBSfa%2BxGj4KaBvYB18mm39TWDYvJU3%2FACoOpWrokFcfp619SLmVprZR3nQBc9VK9oEtMg%3D%7Ctkp%3ABk9SR56voOmAYQ
Super Nintendo SNS-001 Console System & 2 Controllers - FOR PARTS ONLY,15.5,https://www.ebay.com/itm/275504175068?hash=item40255417dc:g:RpIAAOSwUaljTg6W&amdata=enc%3AAQAHAAAAoNpu%2BK419TNYSWzEgrNghZEiOtUWtyHKR45EAGlEjk%2FkjGUPH31%2FhdgJnTnggFkBlMQqkhnuvY5JI9spz6bIEoPHCFg%2FrjPrdl0oVUpB7y95ip9pPuEHLmfudaDHWQ3IuoJjLAFlnrUIfp6DIl8BvWgCeEnmh3QtETMlKTORwfjmpV4qgp9Uu%2FeFOlTh6%2B9lf8vdsU3Tmpoi%2BEOkMwaKuiI%3D%7Ctkp%3ABk9SR6CvoOmAYQ
Super Nintendo SNES Home Console - Brittle Yellow Plastic - For Parts,15.5,https://www.ebay.com/itm/165733466332?hash=item26967c00dc:g:LDIAAOSw8L1jUJo5&amdata=enc%3AAQAHAAAAoBWfvrHgEpyBLTzJh27VFH8u9jNwthfGHJXZ7PiarUsxPXwC5SmtH3PO7%2F4lcieK774z24TcUgzSqQvT67otKLEKudgpL4m2GGyoOdMByZ5PqtnjLF3Rfie9h6a9Tr0tWkZTzK25kB9tEyVDf6bUpcLNV8IMefmjiFj%2BB2RtMav4UHm2%2FafQ9OonPAeSQGv%2F3dfy47qS3O1CZ19jWRkonuU%3D%7Ctkp%3ABk9SR4rwoemAYQ
"N64 Power Supply, Replacement Ac Adapter Compatible with Nintendo 64 N64, Super Nintendo SNES, Gamecube GC",15.99,https://www.amazon.com/Replacement-Adapter-Compatible-Nintendo-64-Gamecube/dp/B093KHJV7S/ref=sr_1_161?keywords=super+nintendo&qid=1666557631&qu=eyJxc2MiOiI1LjIxIiwicXNhIjoiNC45OCIsInFzcCI6IjQuNTMifQ%3D%3D&sr=8-161
Nintendo - amiibo-Byleth-Super Smash Bros. Series,15.99,https://bestbuy.com/site/nintendo-amiibo-byleth-super-smash-bros-series/6417267.p?skuId=6417267
Nintendo - amiibo - Min Min - Super Smash Bros. Series,15.99,https://bestbuy.com/site/nintendo-amiibo-min-min-super-smash-bros-series/6501410.p?skuId=6501410
Nintendo - amiibo Figure (Squirtle - Super Smash Bros. Series),15.99,https://bestbuy.com/site/nintendo-amiibo-figure-squirtle-super-smash-bros-series/6255158.p?skuId=6255158
TOMY - Club Mocchi Mocchi - 6-inch Super Mario Junior Plush - Styles May Vary,15.99,https://bestbuy.com/site/tomy-club-mocchi-mocchi-6-inch-super-mario-junior-plush-styles-may-vary/6404870.p?skuId=6404870
Jazwares - Pokemon 8-inch Plush - Seasonal Charmander with Beanie,15.99,https://bestbuy.com/site/jazwares-pokemon-8-inch-plush-seasonal-charmander-with-beanie/6521439.p?skuId=6521439
"N64 to HDMI Converter, Support 4 : 3 and 16 : 9 Aspect Ratio Output Switch, Nintendo64 to HDMI Cable Compatible with Nintendo N64/ Super SNES/ NGC",16.98,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMjAzOTc4NTg5MDcyODMzOjE2NjY1NTc2MDA6c3BfYnRmOjIwMDAyNTI1MzQ2MTg5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FN64-HDMI-Converter-Support-Nintendo64-64%2Fdp%2FB09JWKDGMR%2Fref%3Dsr_1_85_sspa%3Fkeywords%3Dsuper%2Bnintendo%26qid%3D1666557600%26qu%3DeyJxc2MiOiI1LjIxIiwicXNhIjoiNC45OCIsInFzcCI6IjQuNTMifQ%253D%253D%26sr%3D8-85-spons%26psc%3D1
"N64 to HDMI Converter, Support 4 : 3 and 16 : 9 Aspect Ratio Output Switch, Nintendo64 to HDMI Cable Compatible with Nintendo N64/ Super SNES/ NGC",16.98,https://www.amazon.com/N64-HDMI-Converter-Support-Nintendo64-64/dp/B09JWKDGMR/ref=sr_1_119?keywords=super+nintendo&qid=1666557619&qu=eyJxc2MiOiI1LjIxIiwicXNhIjoiNC45OCIsInFzcCI6IjQuNTMifQ%3D%3D&sr=8-119
Super Monkey Ball Jr. - Nintendo Gameboy Advance GBA (Used),16.99,https://www.walmart.com/ip/Super-Monkey-Ball-Jr-Nintendo-Gameboy-Advance-GBA-Used/731497030?fulfillmentIntent=Shipping
"ScourgeBringer - Nintendo Switch, Nintendo Switch Lite [Digital]",16.99,https://bestbuy.com/site/scourgebringer-nintendo-switch-nintendo-switch-lite-digital/6438367.p?skuId=6438367
"Blaze Evercade Technos Arcade Cartridge 1 - Super Nintendo Entertainment System (SNES), Sega Genesis",16.99,https://bestbuy.com/site/blaze-evercade-technos-arcade-cartridge-1-super-nintendo-entertainment-system-snes-sega-genesis/6465479.p?skuId=6465479
Super Mario 3DS NDSi NDS Super Mario 64 DS game card,17.23,https://www.walmart.com/ip/Super-Mario-3DS-NDSi-NDS-Super-Mario-64-DS-game-card/265127985?fulfillmentIntent=Shipping
NGHTMRE 2 Pack Premium Remote Controller Video Game Pad Replacement for Nintendo SNES System Console Replacement Controller 6FT SNS-005,17.99,https://www.amazon.com/NGHTMRE-Premium-Controller-Replacement-Nintendo/dp/B09SPT49HL/ref=sr_1_113?keywords=super+nintendo&qid=1666557612&qu=eyJxc2MiOiI1LjIxIiwicXNhIjoiNC45OCIsInFzcCI6IjQuNTMifQ%3D%3D&sr=8-113
"Super Magbot - Nintendo Switch, Nintendo Switch (OLED Model), Nintendo Switch Lite [Digital]",17.99,https://bestbuy.com/site/super-magbot-nintendo-switch-nintendo-switch-oled-model-nintendo-switch-lite-digital/6474014.p?skuId=6474014
Super NINTENDO SNES Tetris & Dr. Mario Cartridge Only Original Authentic Tested,18.95,https://www.ebay.com/itm/285009225616?hash=item425bdfa790:g:PW0AAOSwPqxjUfjF&amdata=enc%3AAQAHAAAAoLv7nSkkn%2B9ESPycY6%2FBEx9mK6Gl%2BGv9Zkls4wbfo51%2FzsLjydImy2ZAkbK2Yenf62Y8oyT52H8YsM2uT7LId4o3HATlCOvHNiqusYwzYVXl5OFFsdh0CZ8V9QBar23zjwuRqwd%2FNeEgKjP%2F6ztBFNTDHzFAdLnTdGsM2KNHKvx%2BFYc5sVjgFopBZeGJPeJL3zstfyX0kcDy37YuyKtxhjc%3D%7Ctkp%3ABk9SR4rhpemAYQ
Super Street Rally Racer 2 in 1 - Nintendo Switch,18.99,https://bestbuy.com/site/super-street-rally-racer-2-in-1-nintendo-switch/6434818.p?skuId=6434818
Super Mario World - Super Nintendo Entertainment System (SNES) Cartridge Game,19.0,https://www.ebay.com/itm/225210374000?hash=item346f959770:g:tIcAAOSw1xFjTizV&amdata=enc%3AAQAHAAAA4AvESyQTQ%2FGp0B7oWoZPpo5ELUGQYHQYOlSNGONhvxLazxXk4PZv%2FNCNPt2sAJXWeZjOElfshDZOIrxhvIw%2BDuYm6wMsemD2NCun0Tg1p7BH96sU%2FsjRTbaYspX%2BESCJcpxEa0QrlGcfzB8IWSKHFGOXTVdSeRgzqChryI59YmK%2BgIvmgdUdjRE5Q3WwuY93DvDhl0Q8F2qIeVbWJSWlOmfBWeNxLMKtXUAlnIdSONdjo4bp%2F55uJm8q0UeK82GtJzq4WdRrT2Jq4baAbdDEF91wHtbc8UQECliIGiic4XD8%7Ctkp%3ABFBMgtCf6YBh
